,SNo,date,dayResult,dayConfidence,latitude,longitude,dateUnixTimestamp
39783,1298,2022-07-22,1,0.73236006,47.92809657736402,-122.90486801829138,1658448000000
39784,1299,2022-07-22,1,0.73236006,47.92809657736402,-122.89217852034756,1658448000000
39785,1300,2022-07-22,1,0.73236006,47.92809657736402,-122.87948902240376,1658448000000
39786,1301,2022-07-22,1,0.73236006,47.92809657736402,-122.86679952445994,1658448000000
39787,1302,2022-07-22,1,0.73236006,47.92809657736402,-122.85411002651612,1658448000000
39788,1303,2022-07-22,1,0.73236006,47.92809657736402,-122.8414205285723,1658448000000
39789,1304,2022-07-22,1,0.73236006,47.92809657736402,-122.82873103062848,1658448000000
39790,1305,2022-07-22,1,0.73236006,47.92809657736402,-122.81604153268466,1658448000000
39791,1306,2022-07-22,1,0.73236006,47.92809657736402,-122.80335203474084,1658448000000
39792,1307,2022-07-22,1,0.73236006,47.92809657736402,-122.79066253679704,1658448000000
39793,1308,2022-07-22,1,0.73236006,47.92809657736402,-122.7779730388532,1658448000000
39794,1309,2022-07-22,1,0.73236006,47.92809657736402,-122.7652835409094,1658448000000
39795,1310,2022-07-22,1,0.73236006,47.92809657736402,-122.75259404296555,1658448000000
39796,1311,2022-07-22,1,0.73236006,47.92809657736402,-122.73990454502176,1658448000000
40350,1312,2022-07-22,1,0.73236006,47.915407079420206,-123.08252098950484,1658448000000
40351,1313,2022-07-22,1,0.73236006,47.915407079420206,-123.06983149156102,1658448000000
40352,1314,2022-07-22,1,0.73236006,47.915407079420206,-123.0571419936172,1658448000000
40353,1315,2022-07-22,1,0.73236006,47.915407079420206,-123.04445249567338,1658448000000
40354,1316,2022-07-22,1,0.73236006,47.915407079420206,-123.03176299772956,1658448000000
40355,1317,2022-07-22,1,0.73236006,47.915407079420206,-123.01907349978576,1658448000000
40356,1318,2022-07-22,1,0.73236006,47.915407079420206,-123.00638400184192,1658448000000
40357,1319,2022-07-22,1,0.73236006,47.915407079420206,-122.99369450389813,1658448000000
40358,1320,2022-07-22,1,0.73236006,47.915407079420206,-122.98100500595427,1658448000000
40359,1321,2022-07-22,1,0.73236006,47.915407079420206,-122.96831550801048,1658448000000
40360,1322,2022-07-22,1,0.73236006,47.915407079420206,-122.95562601006664,1658448000000
40361,1323,2022-07-22,1,0.73236006,47.915407079420206,-122.94293651212284,1658448000000
40362,1324,2022-07-22,1,0.73236006,47.915407079420206,-122.93024701417902,1658448000000
40363,1325,2022-07-22,1,0.73236006,47.915407079420206,-122.9175575162352,1658448000000
40364,1326,2022-07-22,1,0.73236006,47.915407079420206,-122.90486801829138,1658448000000
40365,1327,2022-07-22,1,0.73236006,47.915407079420206,-122.89217852034756,1658448000000
40366,1328,2022-07-22,1,0.73236006,47.915407079420206,-122.87948902240376,1658448000000
40367,1329,2022-07-22,1,0.73236006,47.915407079420206,-122.86679952445994,1658448000000
40368,1330,2022-07-22,1,0.73236006,47.915407079420206,-122.85411002651612,1658448000000
40369,1331,2022-07-22,1,0.73236006,47.915407079420206,-122.8414205285723,1658448000000
40370,1332,2022-07-22,1,0.73236006,47.915407079420206,-122.82873103062848,1658448000000
40371,1333,2022-07-22,1,0.73236006,47.915407079420206,-122.81604153268466,1658448000000
40372,1334,2022-07-22,1,0.73236006,47.915407079420206,-122.80335203474084,1658448000000
40373,1335,2022-07-22,1,0.73236006,47.915407079420206,-122.79066253679704,1658448000000
40374,1336,2022-07-22,1,0.73236006,47.915407079420206,-122.7779730388532,1658448000000
40375,1337,2022-07-22,1,0.73236006,47.915407079420206,-122.7652835409094,1658448000000
40376,1338,2022-07-22,1,0.73236006,47.915407079420206,-122.75259404296555,1658448000000
40377,1339,2022-07-22,1,0.73236006,47.915407079420206,-122.73990454502176,1658448000000
40931,1340,2022-07-22,1,0.73236006,47.90271758147639,-123.08252098950484,1658448000000
40932,1341,2022-07-22,1,0.73236006,47.90271758147639,-123.06983149156102,1658448000000
40933,1342,2022-07-22,1,0.73236006,47.90271758147639,-123.0571419936172,1658448000000
40934,1343,2022-07-22,1,0.73236006,47.90271758147639,-123.04445249567338,1658448000000
40935,1344,2022-07-22,1,0.73236006,47.90271758147639,-123.03176299772956,1658448000000
40936,1345,2022-07-22,1,0.73236006,47.90271758147639,-123.01907349978576,1658448000000
40937,1346,2022-07-22,1,0.73236006,47.90271758147639,-123.00638400184192,1658448000000
40938,1347,2022-07-22,1,0.73236006,47.90271758147639,-122.99369450389813,1658448000000
40939,1348,2022-07-22,1,0.73236006,47.90271758147639,-122.98100500595427,1658448000000
40940,1349,2022-07-22,1,0.73236006,47.90271758147639,-122.96831550801048,1658448000000
40941,1350,2022-07-22,1,0.73236006,47.90271758147639,-122.95562601006664,1658448000000
40942,1351,2022-07-22,1,0.73236006,47.90271758147639,-122.94293651212284,1658448000000
40943,1352,2022-07-22,1,0.73236006,47.90271758147639,-122.93024701417902,1658448000000
40944,1353,2022-07-22,1,0.73236006,47.90271758147639,-122.9175575162352,1658448000000
40945,1354,2022-07-22,1,0.73236006,47.90271758147639,-122.90486801829138,1658448000000
40946,1355,2022-07-22,1,0.73236006,47.90271758147639,-122.89217852034756,1658448000000
40947,1356,2022-07-22,1,0.73236006,47.90271758147639,-122.87948902240376,1658448000000
40948,1357,2022-07-22,1,0.73236006,47.90271758147639,-122.86679952445994,1658448000000
40949,1358,2022-07-22,1,0.73236006,47.90271758147639,-122.85411002651612,1658448000000
40950,1359,2022-07-22,1,0.73236006,47.90271758147639,-122.8414205285723,1658448000000
40951,1360,2022-07-22,1,0.73236006,47.90271758147639,-122.82873103062848,1658448000000
40952,1361,2022-07-22,1,0.73236006,47.90271758147639,-122.81604153268466,1658448000000
40953,1362,2022-07-22,1,0.73236006,47.90271758147639,-122.80335203474084,1658448000000
40954,1363,2022-07-22,1,0.73236006,47.90271758147639,-122.79066253679704,1658448000000
40955,1364,2022-07-22,1,0.73236006,47.90271758147639,-122.7779730388532,1658448000000
40956,1365,2022-07-22,1,0.73236006,47.90271758147639,-122.7652835409094,1658448000000
40957,1366,2022-07-22,1,0.73236006,47.90271758147639,-122.75259404296555,1658448000000
40958,1367,2022-07-22,1,0.73236006,47.90271758147639,-122.6256990635274,1658448000000
41515,1368,2022-07-22,1,0.73236006,47.89002808353257,-123.09521048744864,1658448000000
41516,1369,2022-07-22,1,0.73236006,47.89002808353257,-123.08252098950484,1658448000000
41517,1370,2022-07-22,1,0.73236006,47.89002808353257,-123.06983149156102,1658448000000
41518,1371,2022-07-22,1,0.73236006,47.89002808353257,-123.0571419936172,1658448000000
41519,1372,2022-07-22,1,0.73236006,47.89002808353257,-123.04445249567338,1658448000000
41520,1373,2022-07-22,1,0.73236006,47.89002808353257,-123.03176299772956,1658448000000
41521,1374,2022-07-22,1,0.73236006,47.89002808353257,-123.01907349978576,1658448000000
41522,1375,2022-07-22,1,0.73236006,47.89002808353257,-123.00638400184192,1658448000000
41523,1376,2022-07-22,1,0.73236006,47.89002808353257,-122.99369450389813,1658448000000
41524,1377,2022-07-22,1,0.73236006,47.89002808353257,-122.98100500595427,1658448000000
41525,1378,2022-07-22,1,0.73236006,47.89002808353257,-122.96831550801048,1658448000000
41526,1379,2022-07-22,1,0.73236006,47.89002808353257,-122.95562601006664,1658448000000
41527,1380,2022-07-22,1,0.73236006,47.89002808353257,-122.94293651212284,1658448000000
41528,1381,2022-07-22,1,0.73236006,47.89002808353257,-122.93024701417902,1658448000000
41529,1382,2022-07-22,1,0.73236006,47.89002808353257,-122.9175575162352,1658448000000
41530,1383,2022-07-22,1,0.73236006,47.89002808353257,-122.90486801829138,1658448000000
41531,1384,2022-07-22,1,0.73236006,47.89002808353257,-122.89217852034756,1658448000000
41532,1385,2022-07-22,1,0.73236006,47.89002808353257,-122.87948902240376,1658448000000
41533,1386,2022-07-22,1,0.73236006,47.89002808353257,-122.86679952445994,1658448000000
41534,1387,2022-07-22,1,0.73236006,47.89002808353257,-122.85411002651612,1658448000000
41535,1388,2022-07-22,1,0.73236006,47.89002808353257,-122.8414205285723,1658448000000
41536,1389,2022-07-22,1,0.73236006,47.89002808353257,-122.82873103062848,1658448000000
41537,1390,2022-07-22,1,0.73236006,47.89002808353257,-122.81604153268466,1658448000000
41538,1391,2022-07-22,1,0.73236006,47.89002808353257,-122.80335203474084,1658448000000
41539,1392,2022-07-22,1,0.73236006,47.89002808353257,-122.79066253679704,1658448000000
41540,1393,2022-07-22,1,0.73236006,47.89002808353257,-122.7779730388532,1658448000000
41541,1394,2022-07-22,1,0.73236006,47.89002808353257,-122.7652835409094,1658448000000
41542,1395,2022-07-22,1,0.73236006,47.89002808353257,-122.75259404296555,1658448000000
41543,1396,2022-07-22,1,0.73236006,47.89002808353257,-122.73990454502176,1658448000000
41544,1397,2022-07-22,1,0.73236006,47.89002808353257,-122.63838856147122,1658448000000
41545,1398,2022-07-22,1,0.73236006,47.89002808353257,-122.6256990635274,1658448000000
42100,1399,2022-07-22,1,0.73236006,47.87733858558875,-123.09521048744864,1658448000000
42101,1400,2022-07-22,1,0.73236006,47.87733858558875,-123.08252098950484,1658448000000
42102,1401,2022-07-22,1,0.73236006,47.87733858558875,-123.06983149156102,1658448000000
42103,1402,2022-07-22,1,0.73236006,47.87733858558875,-123.0571419936172,1658448000000
42104,1403,2022-07-22,1,0.73236006,47.87733858558875,-123.04445249567338,1658448000000
42105,1404,2022-07-22,1,0.73236006,47.87733858558875,-123.03176299772956,1658448000000
42106,1405,2022-07-22,1,0.73236006,47.87733858558875,-123.01907349978576,1658448000000
42107,1406,2022-07-22,1,0.73236006,47.87733858558875,-123.00638400184192,1658448000000
42108,1407,2022-07-22,1,0.73236006,47.87733858558875,-122.99369450389813,1658448000000
42109,1408,2022-07-22,1,0.73236006,47.87733858558875,-122.98100500595427,1658448000000
42110,1409,2022-07-22,1,0.73236006,47.87733858558875,-122.96831550801048,1658448000000
42111,1410,2022-07-22,1,0.73236006,47.87733858558875,-122.95562601006664,1658448000000
42112,1411,2022-07-22,1,0.73236006,47.87733858558875,-122.94293651212284,1658448000000
42113,1412,2022-07-22,1,0.73236006,47.87733858558875,-122.93024701417902,1658448000000
42114,1413,2022-07-22,1,0.73236006,47.87733858558875,-122.9175575162352,1658448000000
42115,1414,2022-07-22,1,0.73236006,47.87733858558875,-122.90486801829138,1658448000000
42116,1415,2022-07-22,1,0.73236006,47.87733858558875,-122.89217852034756,1658448000000
42117,1416,2022-07-22,1,0.73236006,47.87733858558875,-122.87948902240376,1658448000000
42118,1417,2022-07-22,1,0.73236006,47.87733858558875,-122.86679952445994,1658448000000
42119,1418,2022-07-22,1,0.73236006,47.87733858558875,-122.85411002651612,1658448000000
42120,1419,2022-07-22,1,0.73236006,47.87733858558875,-122.8414205285723,1658448000000
42121,1420,2022-07-22,1,0.73236006,47.87733858558875,-122.82873103062848,1658448000000
42122,1421,2022-07-22,1,0.73236006,47.87733858558875,-122.81604153268466,1658448000000
42123,1422,2022-07-22,1,0.73236006,47.87733858558875,-122.80335203474084,1658448000000
42124,1423,2022-07-22,1,0.73236006,47.87733858558875,-122.79066253679704,1658448000000
42125,1424,2022-07-22,1,0.73236006,47.87733858558875,-122.7779730388532,1658448000000
42126,1425,2022-07-22,1,0.73236006,47.87733858558875,-122.7652835409094,1658448000000
42127,1426,2022-07-22,1,0.73236006,47.87733858558875,-122.75259404296555,1658448000000
42128,1427,2022-07-22,1,0.73236006,47.87733858558875,-122.65107805941504,1658448000000
42129,1428,2022-07-22,1,0.73236006,47.87733858558875,-122.63838856147122,1658448000000
42130,1429,2022-07-22,1,0.73236006,47.87733858558875,-122.6256990635274,1658448000000
42685,1430,2022-07-22,1,0.73236006,47.864649087644935,-123.10789998539246,1658448000000
42686,1431,2022-07-22,1,0.73236006,47.864649087644935,-123.09521048744864,1658448000000
42687,1432,2022-07-22,1,0.73236006,47.864649087644935,-123.08252098950484,1658448000000
42688,1433,2022-07-22,1,0.73236006,47.864649087644935,-123.06983149156102,1658448000000
42689,1434,2022-07-22,1,0.73236006,47.864649087644935,-123.0571419936172,1658448000000
42690,1435,2022-07-22,1,0.73236006,47.864649087644935,-123.04445249567338,1658448000000
42691,1436,2022-07-22,1,0.73236006,47.864649087644935,-123.03176299772956,1658448000000
42692,1437,2022-07-22,1,0.73236006,47.864649087644935,-123.01907349978576,1658448000000
42693,1438,2022-07-22,1,0.73236006,47.864649087644935,-123.00638400184192,1658448000000
42694,1439,2022-07-22,1,0.73236006,47.864649087644935,-122.99369450389813,1658448000000
42695,1440,2022-07-22,1,0.73236006,47.864649087644935,-122.98100500595427,1658448000000
42696,1441,2022-07-22,1,0.73236006,47.864649087644935,-122.96831550801048,1658448000000
42697,1442,2022-07-22,1,0.73236006,47.864649087644935,-122.95562601006664,1658448000000
42698,1443,2022-07-22,1,0.73236006,47.864649087644935,-122.94293651212284,1658448000000
42699,1444,2022-07-22,1,0.73236006,47.864649087644935,-122.93024701417902,1658448000000
42700,1445,2022-07-22,1,0.73236006,47.864649087644935,-122.9175575162352,1658448000000
42701,1446,2022-07-22,1,0.73236006,47.864649087644935,-122.90486801829138,1658448000000
42702,1447,2022-07-22,1,0.73236006,47.864649087644935,-122.89217852034756,1658448000000
42703,1448,2022-07-22,1,0.73236006,47.864649087644935,-122.87948902240376,1658448000000
42704,1449,2022-07-22,1,0.73236006,47.864649087644935,-122.86679952445994,1658448000000
42705,1450,2022-07-22,1,0.73236006,47.864649087644935,-122.85411002651612,1658448000000
42706,1451,2022-07-22,1,0.73236006,47.864649087644935,-122.8414205285723,1658448000000
42707,1452,2022-07-22,1,0.73236006,47.864649087644935,-122.82873103062848,1658448000000
42708,1453,2022-07-22,1,0.73236006,47.864649087644935,-122.81604153268466,1658448000000
42709,1454,2022-07-22,1,0.73236006,47.864649087644935,-122.80335203474084,1658448000000
42710,1455,2022-07-22,1,0.73236006,47.864649087644935,-122.79066253679704,1658448000000
42711,1456,2022-07-22,1,0.73236006,47.864649087644935,-122.7779730388532,1658448000000
42712,1457,2022-07-22,1,0.73236006,47.864649087644935,-122.7652835409094,1658448000000
42713,1458,2022-07-22,1,0.73236006,47.864649087644935,-122.67645705530266,1658448000000
42714,1459,2022-07-22,1,0.73236006,47.864649087644935,-122.66376755735884,1658448000000
42715,1460,2022-07-22,1,0.73236006,47.864649087644935,-122.65107805941504,1658448000000
42716,1461,2022-07-22,1,0.73236006,47.864649087644935,-122.63838856147122,1658448000000
42717,1462,2022-07-22,1,0.73236006,47.864649087644935,-122.6256990635274,1658448000000
43266,1463,2022-07-22,1,0.73236006,47.85195958970112,-123.10789998539246,1658448000000
43267,1464,2022-07-22,1,0.73236006,47.85195958970112,-123.09521048744864,1658448000000
43268,1465,2022-07-22,1,0.73236006,47.85195958970112,-123.08252098950484,1658448000000
43269,1466,2022-07-22,1,0.73236006,47.85195958970112,-123.06983149156102,1658448000000
43270,1467,2022-07-22,1,0.73236006,47.85195958970112,-123.0571419936172,1658448000000
43271,1468,2022-07-22,1,0.73236006,47.85195958970112,-123.04445249567338,1658448000000
43272,1469,2022-07-22,1,0.73236006,47.85195958970112,-123.03176299772956,1658448000000
43273,1470,2022-07-22,1,0.73236006,47.85195958970112,-123.01907349978576,1658448000000
43274,1471,2022-07-22,1,0.73236006,47.85195958970112,-123.00638400184192,1658448000000
43275,1472,2022-07-22,1,0.73236006,47.85195958970112,-122.99369450389813,1658448000000
43276,1473,2022-07-22,1,0.73236006,47.85195958970112,-122.98100500595427,1658448000000
43277,1474,2022-07-22,1,0.73236006,47.85195958970112,-122.96831550801048,1658448000000
43278,1475,2022-07-22,1,0.73236006,47.85195958970112,-122.95562601006664,1658448000000
43279,1476,2022-07-22,1,0.73236006,47.85195958970112,-122.94293651212284,1658448000000
43280,1477,2022-07-22,1,0.73236006,47.85195958970112,-122.93024701417902,1658448000000
43281,1478,2022-07-22,1,0.73236006,47.85195958970112,-122.9175575162352,1658448000000
43282,1479,2022-07-22,1,0.73236006,47.85195958970112,-122.90486801829138,1658448000000
43283,1480,2022-07-22,1,0.73236006,47.85195958970112,-122.89217852034756,1658448000000
43284,1481,2022-07-22,1,0.73236006,47.85195958970112,-122.87948902240376,1658448000000
43285,1482,2022-07-22,1,0.73236006,47.85195958970112,-122.86679952445994,1658448000000
43286,1483,2022-07-22,1,0.73236006,47.85195958970112,-122.85411002651612,1658448000000
43287,1484,2022-07-22,1,0.73236006,47.85195958970112,-122.8414205285723,1658448000000
43288,1485,2022-07-22,1,0.73236006,47.85195958970112,-122.82873103062848,1658448000000
43289,1486,2022-07-22,1,0.73236006,47.85195958970112,-122.81604153268466,1658448000000
43290,1487,2022-07-22,1,0.73236006,47.85195958970112,-122.80335203474084,1658448000000
43291,1488,2022-07-22,1,0.73236006,47.85195958970112,-122.79066253679704,1658448000000
43292,1489,2022-07-22,1,0.73236006,47.85195958970112,-122.7779730388532,1658448000000
43293,1490,2022-07-22,1,0.73236006,47.85195958970112,-122.7652835409094,1658448000000
43294,1491,2022-07-22,1,0.73236006,47.85195958970112,-122.72721504707792,1658448000000
43295,1492,2022-07-22,1,0.73236006,47.85195958970112,-122.7018360511903,1658448000000
43296,1493,2022-07-22,1,0.73236006,47.85195958970112,-122.68914655324647,1658448000000
43297,1494,2022-07-22,1,0.73236006,47.85195958970112,-122.67645705530266,1658448000000
43298,1495,2022-07-22,1,0.73236006,47.85195958970112,-122.66376755735884,1658448000000
43299,1496,2022-07-22,1,0.73236006,47.85195958970112,-122.65107805941504,1658448000000
43300,1497,2022-07-22,1,0.73236006,47.85195958970112,-122.63838856147122,1658448000000
43849,1498,2022-07-22,1,0.73236006,47.8392700917573,-123.12058948333627,1658448000000
43850,1499,2022-07-22,1,0.73236006,47.8392700917573,-123.10789998539246,1658448000000
245,1500,2022-07-23,1,0.41002333,48.99401440464472,-121.59784973007817,1658534400000
246,1501,2022-07-23,1,0.41002333,48.99401440464472,-121.58516023213431,1658534400000
247,1502,2022-07-23,1,0.41002333,48.99401440464472,-121.57247073419052,1658534400000
248,1503,2022-07-23,1,0.41002333,48.99401440464472,-121.55978123624668,1658534400000
249,1504,2022-07-23,1,0.41002333,48.99401440464472,-121.54709173830288,1658534400000
250,1505,2022-07-23,1,0.41002333,48.99401440464472,-121.53440224035906,1658534400000
251,1506,2022-07-23,1,0.41002333,48.99401440464472,-121.52171274241525,1658534400000
252,1507,2022-07-23,1,0.41002333,48.99401440464472,-121.50902324447142,1658534400000
253,1508,2022-07-23,1,0.41002333,48.99401440464472,-121.4963337465276,1658534400000
254,1509,2022-07-23,1,0.41002333,48.99401440464472,-121.4836442485838,1658534400000
255,1510,2022-07-23,1,0.41002333,48.99401440464472,-121.47095475063998,1658534400000
256,1511,2022-07-23,1,0.41002333,48.99401440464472,-121.45826525269617,1658534400000
257,1512,2022-07-23,1,0.41002333,48.99401440464472,-121.44557575475234,1658534400000
258,1513,2022-07-23,1,0.41002333,48.99401440464472,-121.43288625680852,1658534400000
259,1514,2022-07-23,1,0.41002333,48.99401440464472,-121.4201967588647,1658534400000
260,1515,2022-07-23,1,0.41002333,48.99401440464472,-121.40750726092088,1658534400000
261,1516,2022-07-23,1,0.41002333,48.99401440464472,-121.39481776297708,1658534400000
262,1517,2022-07-23,1,0.41002333,48.99401440464472,-121.38212826503324,1658534400000
263,1518,2022-07-23,1,0.41002333,48.99401440464472,-121.36943876708943,1658534400000
264,1519,2022-07-23,1,0.41002333,48.99401440464472,-121.3567492691456,1658534400000
700,1520,2022-07-23,1,0.41002333,48.9813249067009,-121.58516023213431,1658534400000
701,1521,2022-07-23,1,0.41002333,48.9813249067009,-121.57247073419052,1658534400000
702,1522,2022-07-23,1,0.41002333,48.9813249067009,-121.55978123624668,1658534400000
703,1523,2022-07-23,1,0.41002333,48.9813249067009,-121.54709173830288,1658534400000
704,1524,2022-07-23,1,0.41002333,48.9813249067009,-121.53440224035906,1658534400000
705,1525,2022-07-23,1,0.41002333,48.9813249067009,-121.52171274241525,1658534400000
706,1526,2022-07-23,1,0.41002333,48.9813249067009,-121.50902324447142,1658534400000
707,1527,2022-07-23,1,0.41002333,48.9813249067009,-121.4963337465276,1658534400000
708,1528,2022-07-23,1,0.41002333,48.9813249067009,-121.4836442485838,1658534400000
709,1529,2022-07-23,1,0.41002333,48.9813249067009,-121.47095475063998,1658534400000
710,1530,2022-07-23,1,0.41002333,48.9813249067009,-121.45826525269617,1658534400000
711,1531,2022-07-23,1,0.41002333,48.9813249067009,-121.44557575475234,1658534400000
712,1532,2022-07-23,1,0.41002333,48.9813249067009,-121.43288625680852,1658534400000
713,1533,2022-07-23,1,0.41002333,48.9813249067009,-121.4201967588647,1658534400000
714,1534,2022-07-23,1,0.41002333,48.9813249067009,-121.40750726092088,1658534400000
715,1535,2022-07-23,1,0.41002333,48.9813249067009,-121.39481776297708,1658534400000
716,1536,2022-07-23,1,0.41002333,48.9813249067009,-121.38212826503324,1658534400000
717,1537,2022-07-23,1,0.41002333,48.9813249067009,-121.36943876708943,1658534400000
718,1538,2022-07-23,1,0.41002333,48.9813249067009,-121.3567492691456,1658534400000
1155,1539,2022-07-23,1,0.41002333,48.96863540875708,-121.58516023213431,1658534400000
1156,1540,2022-07-23,1,0.41002333,48.96863540875708,-121.57247073419052,1658534400000
1157,1541,2022-07-23,1,0.41002333,48.96863540875708,-121.55978123624668,1658534400000
1158,1542,2022-07-23,1,0.41002333,48.96863540875708,-121.54709173830288,1658534400000
1159,1543,2022-07-23,1,0.41002333,48.96863540875708,-121.53440224035906,1658534400000
1160,1544,2022-07-23,1,0.41002333,48.96863540875708,-121.52171274241525,1658534400000
1161,1545,2022-07-23,1,0.41002333,48.96863540875708,-121.50902324447142,1658534400000
1162,1546,2022-07-23,1,0.41002333,48.96863540875708,-121.4963337465276,1658534400000
1163,1547,2022-07-23,1,0.41002333,48.96863540875708,-121.4836442485838,1658534400000
1164,1548,2022-07-23,1,0.41002333,48.96863540875708,-121.47095475063998,1658534400000
1165,1549,2022-07-23,1,0.41002333,48.96863540875708,-121.45826525269617,1658534400000
1166,1550,2022-07-23,1,0.41002333,48.96863540875708,-121.44557575475234,1658534400000
1167,1551,2022-07-23,1,0.41002333,48.96863540875708,-121.43288625680852,1658534400000
1168,1552,2022-07-23,1,0.41002333,48.96863540875708,-121.4201967588647,1658534400000
1169,1553,2022-07-23,1,0.41002333,48.96863540875708,-121.40750726092088,1658534400000
1170,1554,2022-07-23,1,0.41002333,48.96863540875708,-121.39481776297708,1658534400000
1171,1555,2022-07-23,1,0.41002333,48.96863540875708,-121.38212826503324,1658534400000
1172,1556,2022-07-23,1,0.41002333,48.96863540875708,-121.36943876708943,1658534400000
1173,1557,2022-07-23,1,0.41002333,48.96863540875708,-121.3567492691456,1658534400000
1611,1558,2022-07-23,1,0.41002333,48.95594591081326,-121.58516023213431,1658534400000
1612,1559,2022-07-23,1,0.41002333,48.95594591081326,-121.57247073419052,1658534400000
1613,1560,2022-07-23,1,0.41002333,48.95594591081326,-121.55978123624668,1658534400000
1614,1561,2022-07-23,1,0.41002333,48.95594591081326,-121.54709173830288,1658534400000
1615,1562,2022-07-23,1,0.41002333,48.95594591081326,-121.53440224035906,1658534400000
1616,1563,2022-07-23,1,0.41002333,48.95594591081326,-121.52171274241525,1658534400000
1617,1564,2022-07-23,1,0.41002333,48.95594591081326,-121.50902324447142,1658534400000
1618,1565,2022-07-23,1,0.41002333,48.95594591081326,-121.4963337465276,1658534400000
1619,1566,2022-07-23,1,0.41002333,48.95594591081326,-121.4836442485838,1658534400000
1620,1567,2022-07-23,1,0.41002333,48.95594591081326,-121.47095475063998,1658534400000
1621,1568,2022-07-23,1,0.41002333,48.95594591081326,-121.45826525269617,1658534400000
1622,1569,2022-07-23,1,0.41002333,48.95594591081326,-121.44557575475234,1658534400000
1623,1570,2022-07-23,1,0.41002333,48.95594591081326,-121.43288625680852,1658534400000
1624,1571,2022-07-23,1,0.41002333,48.95594591081326,-121.4201967588647,1658534400000
1625,1572,2022-07-23,1,0.41002333,48.95594591081326,-121.40750726092088,1658534400000
1626,1573,2022-07-23,1,0.41002333,48.95594591081326,-121.39481776297708,1658534400000
1627,1574,2022-07-23,1,0.41002333,48.95594591081326,-121.38212826503324,1658534400000
1628,1575,2022-07-23,1,0.41002333,48.95594591081326,-121.36943876708943,1658534400000
1629,1576,2022-07-23,1,0.41002333,48.95594591081326,-121.3567492691456,1658534400000
2068,1577,2022-07-23,1,0.41002333,48.943256412869445,-121.58516023213431,1658534400000
2069,1578,2022-07-23,1,0.41002333,48.943256412869445,-121.57247073419052,1658534400000
2070,1579,2022-07-23,1,0.41002333,48.943256412869445,-121.55978123624668,1658534400000
2071,1580,2022-07-23,1,0.41002333,48.943256412869445,-121.54709173830288,1658534400000
2072,1581,2022-07-23,1,0.41002333,48.943256412869445,-121.53440224035906,1658534400000
2073,1582,2022-07-23,1,0.41002333,48.943256412869445,-121.52171274241525,1658534400000
2074,1583,2022-07-23,1,0.41002333,48.943256412869445,-121.50902324447142,1658534400000
2075,1584,2022-07-23,1,0.41002333,48.943256412869445,-121.4963337465276,1658534400000
2076,1585,2022-07-23,1,0.41002333,48.943256412869445,-121.4836442485838,1658534400000
2077,1586,2022-07-23,1,0.41002333,48.943256412869445,-121.47095475063998,1658534400000
2078,1587,2022-07-23,1,0.41002333,48.943256412869445,-121.45826525269617,1658534400000
2079,1588,2022-07-23,1,0.41002333,48.943256412869445,-121.44557575475234,1658534400000
2080,1589,2022-07-23,1,0.41002333,48.943256412869445,-121.43288625680852,1658534400000
2081,1590,2022-07-23,1,0.41002333,48.943256412869445,-121.4201967588647,1658534400000
2082,1591,2022-07-23,1,0.41002333,48.943256412869445,-121.40750726092088,1658534400000
2083,1592,2022-07-23,1,0.41002333,48.943256412869445,-121.39481776297708,1658534400000
2084,1593,2022-07-23,1,0.41002333,48.943256412869445,-121.38212826503324,1658534400000
2085,1594,2022-07-23,1,0.41002333,48.943256412869445,-121.36943876708943,1658534400000
2086,1595,2022-07-23,1,0.41002333,48.943256412869445,-121.3567492691456,1658534400000
2525,1596,2022-07-23,1,0.41002333,48.93056691492563,-121.58516023213431,1658534400000
2526,1597,2022-07-23,1,0.41002333,48.93056691492563,-121.57247073419052,1658534400000
2527,1598,2022-07-23,1,0.41002333,48.93056691492563,-121.55978123624668,1658534400000
2528,1599,2022-07-23,1,0.41002333,48.93056691492563,-121.54709173830288,1658534400000
2529,1600,2022-07-23,1,0.41002333,48.93056691492563,-121.53440224035906,1658534400000
2530,1601,2022-07-23,1,0.41002333,48.93056691492563,-121.52171274241525,1658534400000
2531,1602,2022-07-23,1,0.41002333,48.93056691492563,-121.50902324447142,1658534400000
2532,1603,2022-07-23,1,0.41002333,48.93056691492563,-121.4963337465276,1658534400000
2533,1604,2022-07-23,1,0.41002333,48.93056691492563,-121.4836442485838,1658534400000
2534,1605,2022-07-23,1,0.41002333,48.93056691492563,-121.47095475063998,1658534400000
2535,1606,2022-07-23,1,0.41002333,48.93056691492563,-121.45826525269617,1658534400000
2536,1607,2022-07-23,1,0.41002333,48.93056691492563,-121.44557575475234,1658534400000
2537,1608,2022-07-23,1,0.41002333,48.93056691492563,-121.43288625680852,1658534400000
2538,1609,2022-07-23,1,0.41002333,48.93056691492563,-121.4201967588647,1658534400000
2539,1610,2022-07-23,1,0.41002333,48.93056691492563,-121.40750726092088,1658534400000
2540,1611,2022-07-23,1,0.41002333,48.93056691492563,-121.39481776297708,1658534400000
2541,1612,2022-07-23,1,0.41002333,48.93056691492563,-121.38212826503324,1658534400000
2542,1613,2022-07-23,1,0.41002333,48.93056691492563,-121.36943876708943,1658534400000
2543,1614,2022-07-23,1,0.41002333,48.93056691492563,-121.3567492691456,1658534400000
2981,1615,2022-07-23,1,0.41002333,48.91787741698181,-121.58516023213431,1658534400000
